gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT01_2701375,complete,,SL,2022,Spring,0,2022-01-13 16:39:58,1,12.01,4,Blue,bot,Afm,oe:player:c85554f6483e4aab17cfad9b6f3229d,UCAM Tokiers,oe:team:4521d75a62eec4d83cf9dfeba436f41,Caitlyn,Syndra,Diana,Karma,LeBlanc,Vex,2154,0,0,2,2,4,15,0,0,0,0,0,0,0,0,0.1114,0.5292,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,13615,379.2479,0.217211,382.6741,215.2089,15,0.4178,12,0.3343,6,44,1.2256,12496,7827,218.0223,0.246519,12300,,326,310,16,,,9.0808,3181,3449,82,3091,3468,83,90,-19,-1,0,0,0,0,0,0,4824,5466,127,5220,5973,138,-396,-507,-11,0,0,1,0,1,0
ESPORTSTMNT01_2701375,complete,,SL,2022,Spring,0,2022-01-13 16:39:58,1,12.01,5,Blue,sup,Homi,oe:player:76ef223f4368f01c3e7b4adbdc96c3e,UCAM Tokiers,oe:team:4521d75a62eec4d83cf9dfeba436f41,Lux,Syndra,Diana,Karma,LeBlanc,Vex,2154,0,2,2,0,4,15,0,0,0,0,0,0,0,0,0.1114,0.5292,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,6434,179.2201,0.102647,289.7493,243.0084,62,1.7270,12,0.3343,21,95,2.6462,7252,2583,71.9499,0.0813556,6875,,40,40,0,,,1.1142,2026,2029,15,2018,2001,12,8,28,3,0,0,0,0,0,0,3046,3267,22,3155,3325,20,-109,-58,2,0,0,0,0,1,0
ESPORTSTMNT01_2701375,complete,,SL,2022,Spring,0,2022-01-13 16:39:58,1,12.01,6,Red,top,Dreedy,oe:player:9c22f358ca4e0542f6205d7bec93433,Barça eSports,oe:team:2d1b8a518ba70fe8352fb0fdd8aec1a,Irelia,Thresh,Renekton,Twisted Fate,Xin Zhao,Gangplank,2154,1,2,1,8,15,4,0,0,0,0,0,0,0,0,0.4178,0.5292,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,9796,272.8691,0.147831,618.8022,730.6407,20,0.5571,7,0.1950,10,54,1.5042,16039,11370,316.7131,0.250154,14900,,346,317,29,,,9.6379,3153,4060,84,3355,4259,73,-202,-199,11,0,0,1,1,1,0,4905,6122,125,5700,6760,123,-795,-638,2,1,0,1,1,1,0
ESPORTSTMNT01_2701375,complete,,SL,2022,Spring,0,2022-01-13 16:39:58,1,12.01,7,Red,jng,LeBron,oe:player:9612cba9ff460009874c95fa05ecca8,Barça eSports,oe:team:2d1b8a518ba70fe8352fb0fdd8aec1a,Lee Sin,Thresh,Renekton,Twisted Fate,Xin Zhao,Gangplank,2154,1,4,0,6,15,4,1,0,0,0,1,0,1,0,0.4178,0.5292,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,7906,220.2228,0.119309,890.4457,1144.4568,15,0.4178,8,0.2228,8,46,1.2813,12872,8203,228.4958,0.180476,12100,,225,19,206,,,6.2674,3310,3523,67,2661,2904,45,649,619,22,0,1,0,0,1,1,5334,6258,115,4464,4647,65,870,1611,50,1,1,0,0,1,2
ESPORTSTMNT01_2701375,complete,,SL,2022,Spring,0,2022-01-13 16:39:58,1,12.01,8,Red,mid,twohoyrz,oe:player:5ee6f2e1b3c6000a67c9dc360a63c63,Barça eSports,oe:team:2d1b8a518ba70fe8352fb0fdd8aec1a,Viktor,Thresh,Renekton,Twisted Fate,Xin Zhao,Gangplank,2154,1,5,1,6,15,4,1,0,0,0,1,1,0,0,0.4178,0.5292,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,1,0,28482,793.3705,0.42982,296.2953,427.6045,19,0.5292,12,0.3343,13,61,1.6992,15707,11038,307.4652,0.242849,14025,,333,306,27,,,9.2758,3581,4632,84,3681,4715,89,-100,-83,-5,1,0,1,1,0,0,5452,7731,148,5634,7547,146,-182,184,2,1,0,1,1,0,0
ESPORTSTMNT01_2701375,complete,,SL,2022,Spring,0,2022-01-13 16:39:58,1,12.01,9,Red,bot,Deadly,oe:player:2e39f77d41c8deb6a891c30cf378383,Barça eSports,oe:team:2d1b8a518ba70fe8352fb0fdd8aec1a,Jhin,Thresh,Renekton,Twisted Fate,Xin Zhao,Gangplank,2154,1,4,0,6,15,4,0,0,0,0,0,0,0,0,0.4178,0.5292,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,17191,478.8579,0.259428,354.5682,253.3148,14,0.3900,14,0.3900,8,43,1.1978,15233,10564,294.2618,0.232421,14100,,311,287,24,,,8.6630,3091,3468,83,3181,3449,82,-90,19,1,0,0,0,0,0,0,5220,5973,138,4824,5466,127,396,507,11,0,1,0,0,0,1
ESPORTSTMNT01_2701375,complete,,SL,2022,Spring,0,2022-01-13 16:39:58,1,12.01,10,Red,sup,Lucky,oe:player:35650a63e482edbdb82b6950955e052,Barça eSports,oe:team:2d1b8a518ba70fe8352fb0fdd8aec1a,Leona,Thresh,Renekton,Twisted Fate,Xin Zhao,Gangplank,2154,1,0,2,9,15,4,0,0,0,0,0,0,0,0,0.4178,0.5292,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,2890,80.5014,0.0436128,330.7799,535.3482,60,1.6713,26,0.7242,18,130,3.6212,8946,4277,119.1365,0.0941001,7950,,47,47,0,,,1.3092,2018,2001,12,2026,2029,15,-8,-28,-3,0,0,0,0,0,0,3155,3325,20,3046,3267,22,109,58,-2,0,1,0,0,0,0
ESPORTSTMNT01_2701375,complete,,SL,2022,Spring,0,2022-01-13 16:39:58,1,12.01,100,Blue,team,,,UCAM Tokiers,oe:team:4521d75a62eec4d83cf9dfeba436f41,,Syndra,Diana,Karma,LeBlanc,Vex,2154,0,4,15,9,4,15,0,0,0,0,0,,,,0.1114,0.5292,0,1,4,1,4,0,1,0,0,0,0,,0,0,1,2,0,0,0,2,1,1,11,0,0,6,2,0,3,62681,1745.9889,,2544.3454,1875.5153,125,3.4819,44,1.2256,57,250,6.9638,55095,31750,884.4011,,53225,-0.16939,,959,171,,,31.4763,14904,17356,304,15153,17684,330,-249,-328,-26,2,2,1,1,1,2,23668,27687,483,24066,29409,546,-398,-1722,-63,2,2,3,3,3,2
ESPORTSTMNT01_2701375,complete,,SL,2022,Spring,0,2022-01-13 16:39:58,1,12.01,200,Red,team,,,Barça eSports,oe:team:2d1b8a518ba70fe8352fb0fdd8aec1a,,Thresh,Renekton,Twisted Fate,Xin Zhao,Gangplank,2154,1,15,4,35,15,4,2,0,0,0,1,,,,0.4178,0.5292,1,4,1,4,1,0,2,0,1,1,0,,0,0,0,0,2,1,2,0,0,11,1,1,1,2,6,3,0,66265,1845.8217,,2490.8914,3091.3649,128,3.5655,67,1.8663,57,334,9.3036,68797,45452,1266.0724,,63075,0.16939,,976,286,,,35.1532,15153,17684,330,14904,17356,304,249,328,26,1,1,2,2,2,1,24066,29409,546,23668,27687,483,398,1722,63,3,3,2,2,2,3
ESPORTSTMNT01_2691269,complete,,PRM,2022,Spring,0,2022-01-13 17:26:50,1,12.01,1,Blue,top,sOAZ,oe:player:e4e943fa882367a96fb2a365de4e28c,WAVE Esports,oe:team:a47e0c589cb9648875be30e30173f4a,Ornn,Kassadin,Ashe,Olaf,Corki,Jayce,1674,0,0,2,1,7,12,0,0,0,0,0,0,0,0,0.2509,0.6810,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,8674,310.8961,0.24819,693.6918,663.3333,9,0.3226,2,0.0717,1,17,0.6093,9157,5467,195.9498,0.208497,8925,,235,227,8,,,8.4229,3267,4922,86,3086,4472,79,181,450,7,0,0,0,0,1,0,4862,7474,132,5497,7641,140,-635,-167,-8,0,0,0,0,1,0
ESPORTSTMNT01_2691269,complete,,PRM,2022,Spring,0,2022-01-13 17:26:50,1,12.01,2,Blue,jng,Mirai,oe:player:39fa43328457a9cce5d5d27aa8ee3b1,WAVE Esports,oe:team:a47e0c589cb9648875be30e30173f4a,Xin Zhao,Kassadin,Ashe,Olaf,Corki,Jayce,1674,0,1,4,2,7,12,0,0,0,0,1,1,0,0,0.2509,0.6810,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,4891,175.3047,0.139947,804.5520,450.0000,11,0.3943,6,0.2151,10,31,1.1111,8191,4501,161.3262,0.171655,7725,,147,16,131,,,5.2688,3426,3600,62,3898,3866,72,-472,-266,-10,1,0,1,2,0,0,5035,5847,100,5286,5540,93,-251,307,7,1,0,1,2,1,1
ESPORTSTMNT01_2691269,complete,,PRM,2022,Spring,0,2022-01-13 17:26:50,1,12.01,3,Blue,mid,Xoura,oe:player:9440a1abe3aee8e5a74aea6b7e4cd81,WAVE Esports,oe:team:a47e0c589cb9648875be30e30173f4a,Orianna,Kassadin,Ashe,Olaf,Corki,Jayce,1674,0,4,0,0,7,12,1,0,0,0,0,0,0,0,0.2509,0.6810,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,9277,332.5090,0.265444,383.4050,237.5269,12,0.4301,3,0.1075,3,23,0.8244,11438,7748,277.7061,0.295493,11475,,262,254,8,,,9.3907,3079,4315,80,3486,4732,88,-407,-417,-8,0,0,0,0,1,0,5345,7203,138,5607,7559,150,-262,-356,-12,1,0,0,0,1,0
ESPORTSTMNT01_2691269,complete,,PRM,2022,Spring,0,2022-01-13 17:26:50,1,12.01,4,Blue,bot,Bung,oe:player:4d502cddb3e94cb64100be58f85e600,WAVE Esports,oe:team:a47e0c589cb9648875be30e30173f4a,Caitlyn,Kassadin,Ashe,Olaf,Corki,Jayce,1674,0,1,3,3,7,12,0,0,0,0,1,0,1,0,0.2509,0.6810,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,5777,207.0609,0.165298,354.4086,176.5233,10,0.3584,4,0.1434,3,19,0.6810,9603,5913,211.9355,0.225507,9425,,220,218,2,,,7.8853,3407,3599,78,3227,3414,82,180,185,-4,1,1,0,0,1,0,4977,5443,111,5833,5753,136,-856,-310,-25,1,3,2,3,1,1
ESPORTSTMNT01_2691269,complete,,PRM,2022,Spring,0,2022-01-13 17:26:50,1,12.01,5,Blue,sup,Adept,oe:player:647acfc77eba36776fb2c61bce27d3d,WAVE Esports,oe:team:a47e0c589cb9648875be30e30173f4a,Karma,Kassadin,Ashe,Olaf,Corki,Jayce,1674,0,1,3,6,7,12,0,0,0,0,1,0,1,0,0.2509,0.6810,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,6330,226.8817,0.181121,311.0036,188.6738,29,1.0394,9,0.3226,8,53,1.8996,6282,2592,92.9032,0.0988474,5835,,14,14,0,,,0.5018,2225,2198,1,2063,1828,1,162,370,0,0,2,1,0,1,2,3568,3789,3,3338,4062,4,230,-273,-1,1,3,2,0,4,3
ESPORTSTMNT01_2691269,complete,,PRM,2022,Spring,0,2022-01-13 17:26:50,1,12.01,6,Red,top,BOSS,oe:player:2c8efc1ed4a1fd3a51dbd7e29d8ea6c,MOUZ,oe:team:f98a0a60c7cef97a7b0a27fd278abf4,Gwen,Viego,Diana,Jinx,Syndra,LeBlanc,1674,1,1,1,3,12,8,0,0,0,0,0,0,0,0,0.4301,0.6810,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,11722,420.1434,0.230263,694.7670,534.0143,10,0.3584,2,0.0717,3,23,0.8244,12385,8695,311.6487,0.232146,10625,,266,256,10,,,9.5341,3086,4472,79,3267,4922,86,-181,-450,-7,0,1,0,0,0,0,5497,7641,140,4862,7474,132,635,167,8,0,1,0,0,0,0
ESPORTSTMNT01_2691269,complete,,PRM,2022,Spring,0,2022-01-13 17:26:50,1,12.01,7,Red,jng,Lyncas,oe:player:ca9701f085966dfca32e31b1b1e9d55,MOUZ,oe:team:f98a0a60c7cef97a7b0a27fd278abf4,Lee Sin,Viego,Diana,Jinx,Syndra,LeBlanc,1674,1,3,2,4,12,8,0,0,0,0,0,0,0,0,0.4301,0.6810,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,6391,229.0681,0.125543,900.0717,694.0860,20,0.7168,8,0.2867,12,39,1.3978,9933,6243,223.7634,0.166679,9800,,164,13,151,,,5.8781,3898,3866,72,3426,3600,62,472,266,10,2,0,0,1,0,1,5286,5540,93,5035,5847,100,251,-307,-7,2,1,1,1,0,1
ESPORTSTMNT01_2691269,complete,,PRM,2022,Spring,0,2022-01-13 17:26:50,1,12.01,8,Red,mid,Nomanz,oe:player:3587454d4910f0665e2fda36ad2e91c,MOUZ,oe:team:f98a0a60c7cef97a7b0a27fd278abf4,Viktor,Viego,Diana,Jinx,Syndra,LeBlanc,1674,1,3,1,2,12,8,0,0,0,0,0,0,0,0,0.4301,0.6810,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,15434,553.1900,0.30318,360.2867,361.8996,10,0.3584,5,0.1792,1,22,0.7885,13487,9797,351.1470,0.261569,13575,,291,255,36,,,10.4301,3486,4732,88,3079,4315,80,407,417,8,0,1,0,0,0,0,5607,7559,150,5345,7203,138,262,356,12,0,1,0,1,0,0
ESPORTSTMNT01_2691269,complete,,PRM,2022,Spring,0,2022-01-13 17:26:50,1,12.01,9,Red,bot,Practice,oe:player:2700445062b73750d7603dbff3d336a,MOUZ,oe:team:f98a0a60c7cef97a7b0a27fd278abf4,Lucian,Viego,Diana,Jinx,Syndra,LeBlanc,1674,1,5,1,5,12,8,2,0,0,0,0,0,0,0,0.4301,0.6810,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,12629,452.6523,0.24808,483.2975,298.8172,13,0.4659,8,0.2867,6,33,1.1828,13051,9361,335.5197,0.249928,10850,,283,279,4,,,10.1434,3227,3414,82,3407,3599,78,-180,-185,4,0,1,0,1,1,0,5833,5753,136,4977,5443,111,856,310,25,3,1,1,1,3,2
ESPORTSTMNT01_2691269,complete,,PRM,2022,Spring,0,2022-01-13 17:26:50,1,12.01,10,Red,sup,Saviour,oe:player:371572c71e802c9eefa062240d816e9,MOUZ,oe:team:f98a0a60c7cef97a7b0a27fd278abf4,Nami,Viego,Diana,Jinx,Syndra,LeBlanc,1674,1,0,3,10,12,8,0,0,0,0,0,0,0,1,0.4301,0.6810,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,4731,169.5699,0.0929342,243.5125,83.1900,25,0.8961,9,0.3226,7,62,2.2222,7049,3359,120.3943,0.0896774,5550,,10,10,0,,,0.3584,2063,1828,1,2225,2198,1,-162,-370,0,0,1,2,0,2,1,3338,4062,4,3568,3789,3,-230,273,1,0,4,3,1,3,2
ESPORTSTMNT01_2691269,complete,,PRM,2022,Spring,0,2022-01-13 17:26:50,1,12.01,100,Blue,team,,,WAVE Esports,oe:team:a47e0c589cb9648875be30e30173f4a,,Kassadin,Ashe,Olaf,Corki,Jayce,1674,0,7,12,12,7,12,1,0,0,0,1,,,,0.2509,0.6810,0,0,2,0,2,0,0,0,0,0,0,,0,0,0,0,2,0,0,1,0,2,11,0,0,1,6,0,2,34949,1252.6523,,2547.0609,1716.0573,71,2.5448,24,0.8602,25,143,5.1254,44671,26220,939.7849,,43385,-0.149597,,729,149,,,31.4695,15404,18634,307,15760,18312,322,-356,322,-15,2,3,2,2,4,2,23787,29756,484,25561,30555,523,-1774,-799,-39,4,6,5,5,8,5
ESPORTSTMNT01_2691269,complete,,PRM,2022,Spring,0,2022-01-13 17:26:50,1,12.01,200,Red,team,,,MOUZ,oe:team:f98a0a60c7cef97a7b0a27fd278abf4,,Viego,Diana,Jinx,Syndra,LeBlanc,1674,1,12,8,24,12,8,2,0,0,0,0,,,,0.4301,0.6810,1,2,0,2,0,0,1,0,1,0,0,,0,0,1,2,0,1,1,0,1,11,2,1,1,6,1,2,0,50907,1824.6237,,2681.9355,1972.0072,78,2.7957,32,1.1470,29,179,6.4158,55905,37454,1342.4373,,50400,0.149597,,813,201,,,36.3441,15760,18312,322,15404,18634,307,356,-322,15,2,4,2,2,3,2,25561,30555,523,23787,29756,484,1774,799,39,5,8,5,4,6,5
ESPORTSTMNT04_2090277,complete,,LFL,2022,Spring,0,2022-01-13 17:39:20,1,12.01,1,Blue,top,Agresivoo,oe:player:5be118a1aa52664e1dff15ff96c1e67,Team BDS Academy,oe:team:9adc852fe2e027c5e4abd53ae8915ff,Kennen,Corki,Xerath,Viego,Rakan,Lucian,2087,1,8,3,3,15,12,1,1,1,1,0,0,0,0,0.4312,0.7762,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,29693,853.6560,0.412391,456.8280,287.8390,13,0.3737,8,0.2300,9,39,1.1212,15748,11215,322.4245,0.283237,13425,,274,264,10,,,7.8773,3522,4915,96,3204,4861,83,318,54,13,0,0,0,0,0,0,5679,7400,147,4450,7150,117,1229,250,30,0,0,0,0,0,0
ESPORTSTMNT04_2090277,complete,,LFL,2022,Spring,0,2022-01-13 17:39:20,1,12.01,2,Blue,jng,Sheo,oe:player:404079b4e478ea2a8b57904c640311b,Team BDS Academy,oe:team:9adc852fe2e027c5e4abd53ae8915ff,Lee Sin,Corki,Xerath,Viego,Rakan,Lucian,2087,1,3,3,8,15,12,0,0,0,0,0,0,0,0,0.4312,0.7762,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,12124,348.5577,0.168384,1064.5328,996.4542,22,0.6325,6,0.1725,11,49,1.4087,11727,7194,206.8232,0.181685,10975,,191,33,158,,,5.4911,3138,3527,69,3340,3655,70,-202,-128,-1,0,0,0,0,1,0,5153,5849,103,4587,5016,94,566,833,9,1,0,0,0,2,0
ESPORTSTMNT04_2090277,complete,,LFL,2022,Spring,0,2022-01-13 17:39:20,1,12.01,3,Blue,mid,Xico,oe:player:d9b34ab9d9fab2fac389f16f0817926,Team BDS Academy,oe:team:9adc852fe2e027c5e4abd53ae8915ff,Vex,Corki,Xerath,Viego,Rakan,Lucian,2087,1,2,2,7,15,12,0,0,0,0,0,0,0,0,0.4312,0.7762,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,12992,373.5122,0.180439,495.1797,347.2065,21,0.6037,8,0.2300,11,43,1.2362,13237,8704,250.2348,0.219821,12975,,288,264,24,,,8.2798,3542,5194,103,3434,5109,96,108,85,7,0,0,0,0,0,0,5358,7980,159,5613,8055,157,-255,-75,2,0,0,0,0,1,0
ESPORTSTMNT04_2090277,complete,,LFL,2022,Spring,0,2022-01-13 17:39:20,1,12.01,4,Blue,bot,Crownshot,oe:player:f7d340d1450c95ff99af50b073c67ae,Team BDS Academy,oe:team:9adc852fe2e027c5e4abd53ae8915ff,Jhin,Corki,Xerath,Viego,Rakan,Lucian,2087,1,2,2,7,15,12,0,0,0,0,0,0,0,1,0.4312,0.7762,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,13310,382.6545,0.184856,448.6919,225.7690,19,0.5462,15,0.4312,8,52,1.4950,14115,9582,275.4768,0.241995,13250,,331,291,40,,,9.5161,3364,3500,97,3893,2957,90,-529,543,7,0,0,1,1,0,0,5042,6037,148,5696,5153,135,-654,884,13,0,0,1,1,1,1
ESPORTSTMNT04_2090277,complete,,LFL,2022,Spring,0,2022-01-13 17:39:20,1,12.01,5,Blue,sup,Erdote,oe:player:6ff2cdf6d41f39c79d6ff057f6ffb99,Team BDS Academy,oe:team:9adc852fe2e027c5e4abd53ae8915ff,Leona,Corki,Xerath,Viego,Rakan,Lucian,2087,1,0,2,7,15,12,0,0,0,0,0,0,0,0,0.4312,0.7762,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,3883,111.6339,0.0539291,397.1442,472.6114,66,1.8975,15,0.4312,23,114,3.2774,7434,2901,83.4020,0.0732625,6625,,36,36,0,,,1.0350,2023,2658,13,2194,2806,16,-171,-148,-3,0,0,0,0,1,0,3010,3387,21,3524,3738,23,-514,-351,-2,0,0,1,1,1,0
ESPORTSTMNT04_2090277,complete,,LFL,2022,Spring,0,2022-01-13 17:39:20,1,12.01,6,Red,top,Kio,oe:player:658a2a25bf5e14b866e38d832ec9ba6,Solary,oe:team:90938c428db11f6e372f5c6833b9743,Ornn,Diana,Jinx,Caitlyn,Gwen,Camille,2087,0,0,2,7,12,15,0,0,0,0,0,0,0,0,0.3450,0.7762,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,8446,242.8174,0.117757,723.2774,859.8083,10,0.2875,10,0.2875,2,39,1.1212,9839,5306,152.5443,0.15687,9700,,219,213,6,,,6.2961,3204,4861,83,3522,4915,96,-318,-54,-13,0,0,0,0,0,0,4450,7150,117,5679,7400,147,-1229,-250,-30,0,0,0,0,0,0
ESPORTSTMNT04_2090277,complete,,LFL,2022,Spring,0,2022-01-13 17:39:20,1,12.01,7,Red,jng,Djoko,oe:player:12765429362ae7ef85ed6fdd04d2ad7,Solary,oe:team:90938c428db11f6e372f5c6833b9743,Xin Zhao,Diana,Jinx,Caitlyn,Gwen,Camille,2087,0,3,2,7,12,15,0,0,0,0,1,0,1,0,0.3450,0.7762,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,11803,339.3292,0.164561,951.7202,669.0273,9,0.2587,12,0.3450,8,44,1.2650,10794,6261,180.0000,0.185105,10250,,172,21,151,,,4.9449,3340,3655,70,3138,3527,69,202,128,1,0,1,0,0,0,0,4587,5016,94,5153,5849,103,-566,-833,-9,0,2,0,1,0,0
ESPORTSTMNT04_2090277,complete,,LFL,2022,Spring,0,2022-01-13 17:39:20,1,12.01,8,Red,mid,Scarlet,oe:player:840cb670271249908dc449829a692c2,Solary,oe:team:90938c428db11f6e372f5c6833b9743,Viktor,Diana,Jinx,Caitlyn,Gwen,Camille,2087,0,3,2,6,12,15,0,0,0,0,0,0,0,0,0.3450,0.7762,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,22109,635.6205,0.308251,354.6526,353.7614,18,0.5175,11,0.3162,8,52,1.4950,14503,9970,286.6315,0.294763,14550,,306,290,16,,,8.7973,3434,5109,96,3542,5194,103,-108,-85,-7,0,0,0,0,0,0,5613,8055,157,5358,7980,159,255,75,-2,0,1,0,0,0,0
ESPORTSTMNT04_2090277,complete,,LFL,2022,Spring,0,2022-01-13 17:39:20,1,12.01,9,Red,bot,Asza,oe:player:46c0cc4125d2134240ee11081aa30b2,Solary,oe:team:90938c428db11f6e372f5c6833b9743,Ezreal,Diana,Jinx,Caitlyn,Gwen,Camille,2087,0,5,5,4,12,15,0,0,0,0,1,1,0,0,0.3450,0.7762,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,25638,737.0771,0.357454,434.2597,164.5041,14,0.4025,13,0.3737,5,36,1.0350,14126,9593,275.7930,0.283617,13325,,294,262,32,,,8.4523,3893,2957,90,3364,3500,97,529,-543,-7,1,0,0,0,0,1,5696,5153,135,5042,6037,148,654,-884,-13,1,1,1,0,0,1
ESPORTSTMNT04_2090277,complete,,LFL,2022,Spring,0,2022-01-13 17:39:20,1,12.01,10,Red,sup,Steeelback,oe:player:bea6c089fd517fff3bc020290ae48f7,Solary,oe:team:90938c428db11f6e372f5c6833b9743,Braum,Diana,Jinx,Caitlyn,Gwen,Camille,2087,0,1,4,9,12,15,0,0,0,0,1,0,1,0,0.3450,0.7762,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,3728,107.1778,0.051977,350.5414,271.2506,55,1.5812,6,0.1725,15,92,2.6449,7227,2694,77.4509,0.0796449,6975,,30,30,0,,,0.8625,2194,2806,16,2023,2658,13,171,148,3,0,1,0,0,0,0,3524,3738,23,3010,3387,21,514,351,2,1,1,0,0,0,1
ESPORTSTMNT04_2090277,complete,,LFL,2022,Spring,0,2022-01-13 17:39:20,1,12.01,100,Blue,team,,,Team BDS Academy,oe:team:9adc852fe2e027c5e4abd53ae8915ff,,Corki,Xerath,Viego,Rakan,Lucian,2087,1,15,12,32,15,12,1,1,1,1,0,,,,0.4312,0.7762,1,4,1,4,1,2,0,0,1,1,0,,0,0,1,1,1,1,1,0,1,8,2,0,1,5,2,1,0,72002,2070.0144,,2862.3766,2329.8802,141,4.0537,52,1.4950,62,297,8.5386,62261,39595,1138.3325,,57250,0.0437305,,888,232,,,32.1993,15589,19794,378,16065,19388,355,-476,406,23,0,0,1,1,2,0,24242,30653,578,23870,29112,526,372,1541,52,1,0,2,2,5,1
ESPORTSTMNT04_2090277,complete,,LFL,2022,Spring,0,2022-01-13 17:39:20,1,12.01,200,Red,team,,,Solary,oe:team:90938c428db11f6e372f5c6833b9743,,Diana,Jinx,Caitlyn,Gwen,Camille,2087,0,12,15,33,12,15,0,0,0,0,1,,,,0.3450,0.7762,0,1,4,1,4,1,0,0,0,0,0,,0,0,0,1,1,0,0,1,0,2,8,1,0,2,5,0,1,71724,2062.0220,,2814.4514,2318.3517,106,3.0474,52,1.4950,38,263,7.5611,56489,33823,972.3910,,54800,-0.0437305,,816,205,,,29.3531,16065,19388,355,15589,19794,378,476,-406,-23,1,2,0,0,0,1,23870,29112,526,24242,30653,578,-372,-1541,-52,2,5,1,1,0,2
ESPORTSTMNT01_2701400,complete,,SL,2022,Spring,0,2022-01-13 17:43:42,1,12.01,1,Blue,top,Satorius,oe:player:422d7cc4063f8801a9427860bfd855b,Team Heretics,oe:team:1285e1c04d54de96502f12da4d49458,Gragas,Twisted Fate,Ezreal,Caitlyn,Ornn,LeBlanc,1798,1,3,0,5,14,2,1,0,0,0,1,0,1,0,0.4672,0.5339,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,12309,410.7564,0.274969,404.3493,584.5495,14,0.4672,2,0.0667,5,29,0.9677,11905,7962,265.6952,0.215317,10625,,254,242,12,,,8.4761,3744,4620,72,2836,4008,67,908,612,5,2,1,0,0,0,2,5737,7576,131,4511,6905,118,1226,671,13,2,1,0,0,0,2
ESPORTSTMNT01_2701400,complete,,SL,2022,Spring,0,2022-01-13 17:43:42,1,12.01,2,Blue,jng,bluerzor,oe:player:0973ddfd8ce96a62e85badbe503d163,Team Heretics,oe:team:1285e1c04d54de96502f12da4d49458,Jarvan IV,Twisted Fate,Ezreal,Caitlyn,Ornn,LeBlanc,1798,1,2,0,12,14,2,0,0,0,0,1,1,0,0,0.4672,0.5339,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,7208,240.5339,0.161019,723.7041,632.4360,10,0.3337,18,0.6007,10,59,1.9689,10717,6774,226.0512,0.18319,9900,,175,20,155,,,5.8398,3614,3341,67,2897,3213,60,717,128,7,1,2,0,0,0,1,5234,5357,103,4066,4793,84,1168,564,19,1,2,0,0,0,1
